lat,lon,year,yield_maize,temperature,precipitation,soil_water,solar_radiation,potential_evaporation
46.25,11.75,1995,13.899049,11.756454,1012.8979153633118,0.350907,2363805961.0,1462.3262376785278
46.25,11.75,1996,15.009338,11.495721,1013.8403835296631,0.34701234,2383849273.0,1464.1123418807983
46.25,11.75,1997,14.587532,12.620021,980.7678060531616,0.34625107,2379597322.0,1497.4808568954468
46.25,11.75,1998,12.5043745,12.782938,994.603521823883,0.34565127,2423886351.0,1562.1925134658813
46.25,11.75,1999,13.786914,12.957155,1026.4255414009094,0.35131848,2273479788.0,1377.7477140426636
46.25,11.75,2000,13.831847,12.8209,878.1066570281982,0.33667067,2505280861.0,1603.2160158157349
46.25,11.75,2001,15.219181,12.296835,854.8677463531494,0.3436758,2410543700.0,1555.496494293213
46.25,11.75,2002,14.082443,12.212822,1128.225214958191,0.3515138,2320311206.0,1368.4276452064514
46.25,11.75,2003,12.663667,14.325073,707.5503687858582,0.32624903,2670115808.0,1893.9089794158936
46.25,11.75,2004,14.071748,12.053797,910.6188654899597,0.34512684,2424354714.0,1552.6582708358765
46.25,11.75,2005,14.155311,12.461987,921.6966423988342,0.3473262,2428477791.0,1554.3375730514526
46.25,11.75,2006,14.095459,12.7248,805.7469358444214,0.33796218,2468025345.0,1608.9169702529907
46.25,11.75,2007,13.9895315,12.368395,1005.0797548294067,0.34206408,2423852510.0,1524.3301486968994
46.25,11.75,2008,14.21648,12.289061,1008.1471571922302,0.35325807,2401880962.0,1429.3713684082031
46.25,11.75,2009,13.555146,13.16308,866.8023352622986,0.34630838,2435713486.0,1549.110421180725
46.25,11.75,2010,12.869674,12.294828,1084.8500442504883,0.34885222,2345328397.0,1466.6250114440918
46.25,11.75,2011,13.519175,13.196393,1059.2684621810913,0.34783936,2477699973.0,1566.3652429580688
46.25,11.75,2012,13.178818,13.255762,987.7971639633179,0.34436,2451393372.0,1547.797043800354
46.25,11.75,2013,13.321417,12.464148,1045.1048521995544,0.34571716,2433812432.0,1557.9460921287537
46.25,11.75,2014,13.740875,11.815888,1090.3994545936584,0.3579402,2283774233.0,1335.4013977050781
46.25,11.75,2015,13.56321,13.663922,986.0917754173279,0.34695166,2408918693.0,1564.7341899871826
46.25,11.75,2016,13.748293,12.98927,1078.1663479804993,0.34948853,2421764098.0,1521.2248220443726
46.25,12.25,1982,10.095251,14.431292,865.1919283866882,0.38249636,2243628449.0,1072.5168118476868
46.25,12.25,1983,11.583255,14.3037,774.1836969852448,0.37138307,2391545764.0,1195.7729606628418
46.25,12.25,1984,8.26808,12.098516,995.4443368911743,0.39079028,2148333688.0,964.2383298873901
46.25,12.25,1985,10.692729,13.765927,847.7436099052429,0.37594897,2330386252.0,1127.8998045921326
46.25,12.25,1986,10.619548,14.007207,826.9458413124084,0.38265198,2367346799.0,1128.671546459198
46.25,12.25,1987,10.155137,13.666278,935.758749961853,0.38474107,2293156376.0,1069.7175588607788
46.25,12.25,1988,10.02288,13.941772,919.6923937797546,0.38014585,2307444572.0,1093.0979971885681
46.25,12.25,1989,11.557099,13.303003,912.0669288635254,0.38756838,2307423506.0,1080.858937740326
46.25,12.25,1990,12.262858,13.722288,784.6611807346344,0.37488586,2396210836.0,1183.798629283905
46.25,12.25,1991,11.424536,13.797808,869.8710014820099,0.3713922,2343777688.0,1177.9345216751099
46.25,12.25,1992,12.382835,14.49882,681.4661340713501,0.36961204,2399856211.0,1193.9526891708374
46.25,12.25,1993,12.052741,14.02815,809.5953514575958,0.37454492,2369985194.0,1198.5425262451172
46.25,12.25,1994,11.904126,14.986765,881.0476050376892,0.37415394,2376078266.0,1211.9684953689575
46.25,12.25,1995,13.247571,13.318392,978.2292227745056,0.3841935,2352363378.0,1120.1994915008545
46.25,12.25,1996,15.243782,13.066409,993.9523301124573,0.3855934,2361220550.0,1136.685317516327
46.25,12.25,1997,15.435394,14.059662,950.76793384552,0.3864541,2378612754.0,1146.2614178657532
46.25,12.25,1998,12.967604,14.357971,958.6963229179382,0.37578887,2425235557.0,1220.6114678382874
46.25,12.25,1999,14.117486,14.57442,954.6548705101013,0.38392004,2281747659.0,1094.8221235275269
46.25,12.25,2000,14.732993,14.507399,845.726345539093,0.36933106,2487212564.0,1246.5931630134583
46.25,12.25,2001,15.541712,14.085991,789.9766888618469,0.37392673,2407347360.0,1234.8793563842773
46.25,12.25,2002,13.898812,14.04487,1094.6212697029114,0.38698024,2296775988.0,1082.3058700561523
46.25,12.25,2003,13.418419,16.05751,608.796549320221,0.35083666,2651168489.0,1473.1806497573853
46.25,12.25,2004,14.4411125,13.662577,973.1895818710327,0.3858899,2449752230.0,1167.6748185157776
46.25,12.25,2005,14.37081,14.106392,923.9608135223389,0.38625535,2402881035.0,1185.8547887802124
46.25,12.25,2006,14.245734,14.402504,766.6057205200195,0.36908484,2476227451.0,1245.8758616447449
46.25,12.25,2007,14.881736,14.133177,899.8492150306702,0.37691438,2405201565.0,1185.9610433578491
46.25,12.25,2008,15.053716,14.04614,960.7980642318726,0.38869277,2396884984.0,1112.4697170257568
46.25,12.25,2009,14.475494,14.933172,838.8671438694,0.37893716,2464868337.0,1210.9436807632446
46.25,12.25,2010,13.534311,14.092453,1068.9336810112,0.3871084,2331217505.0,1140.146701335907
46.25,12.25,2011,14.693397,15.022876,955.516035079956,0.37643614,2481431500.0,1264.7664337158203
46.25,12.25,2012,13.630974,15.049292,962.2883906364441,0.3758944,2422209896.0,1225.3400182724
46.25,12.25,2013,13.782024,14.298445,937.7312669754028,0.37443984,2438100684.0,1252.7266540527344
46.25,12.25,2014,14.32082,13.696482,1023.6824173927307,0.3923385,2303840003.0,1093.1653323173523
46.25,12.25,2015,14.473115,15.374392,898.8924946784973,0.37916064,2391661757.0,1234.1299815177917
46.25,12.25,2016,15.134072,14.767848,939.628053188324,0.37761635,2439505219.0,1214.2964906692505
46.75,12.25,1982,6.8897614,9.224401,805.2431144714355,0.34479856,2093030568.0,1250.44517993927
46.75,12.25,1983,8.195422,9.106028,751.4993915557861,0.3391184,2224356205.0,1364.4503798484802
46.75,12.25,1984,4.561365,6.904798,780.145304441452,0.34948802,1986067146.0,1164.7223830223083
46.75,12.25,1985,7.734969,8.375458,824.1666827201843,0.34273753,2175909075.0,1320.6402115821838
46.75,12.25,1986,7.2736335,8.812143,723.5435552597046,0.34282836,2239510674.0,1352.2149925231934
46.75,12.25,1987,7.7637553,8.2949505,916.2135872840881,0.35013685,2067407528.0,1226.0769629478455
46.75,12.25,1988,6.9284306,8.649943,869.3713111877441,0.3512312,2161559444.0,1244.252899646759
46.75,12.25,1989,8.381265,7.872331,731.9838361740112,0.34181017,2182003030.0,1280.6152572631836
46.75,12.25,1990,9.129684,8.383522,735.2617318630219,0.3346421,2323396710.0,1433.3118524551392
46.75,12.25,1991,6.857875,8.170465,795.5197951793671,0.32991004,2110179361.0,1301.302101612091
46.75,12.25,1992,8.590587,9.130915,611.4390556812286,0.3371233,2234367260.0,1329.355878829956
46.75,12.25,1993,8.372891,8.505369,798.3242340087891,0.3444889,2261751364.0,1307.3427467346191
46.75,12.25,1994,9.229665,9.803375,815.1374988555908,0.3413479,2297345649.0,1432.2307062149048
46.75,12.25,1995,10.094435,7.9017982,747.3268523216248,0.3433744,2215171113.0,1296.625407218933
46.75,12.25,1996,12.102727,7.6877046,893.4448099136353,0.3420022,2256772510.0,1307.5159912109375
46.75,12.25,1997,11.682617,8.829584,933.4866790771484,0.34826684,2243717238.0,1323.240267753601
46.75,12.25,1998,9.299205,8.954486,909.4344182014465,0.35082546,2228455592.0,1343.3610877990723
46.75,12.25,1999,10.936444,9.303015,922.3361415863037,0.35018203,2125053837.0,1219.8768711090088
46.75,12.25,2000,10.745741,9.195931,887.6426768302917,0.3396464,2389989331.0,1432.9533534049988
46.75,12.25,2001,11.721226,8.4520855,780.1911664009094,0.3470134,2187286036.0,1329.1397852897644
46.75,12.25,2002,10.504953,8.842792,868.4528541564941,0.344214,2210287402.0,1295.5779190063477
46.75,12.25,2003,10.3095255,10.7170105,612.7485659122467,0.3174442,2569409837.0,1730.0199375152588
46.75,12.25,2004,11.102172,8.3295,810.668044090271,0.344517,2237592439.0,1362.6853065490723
46.75,12.25,2005,11.493715,8.834158,804.3369565010071,0.34440964,2306965227.0,1404.0770282745361
46.75,12.25,2006,10.440698,9.1502695,663.5101571083069,0.33322972,2351071066.0,1477.7820258140564
46.75,12.25,2007,10.309816,8.781676,940.4143133163452,0.34469676,2333875043.0,1362.138635635376
46.75,12.25,2008,10.4396515,8.720812,829.2791743278503,0.35172278,2230164001.0,1275.6269083023071
46.75,12.25,2009,10.076098,9.454062,773.5309076309204,0.34940454,2306600284.0,1362.7264375686646
46.75,12.25,2010,9.589375,8.57789,940.8895130157471,0.34955272,2162170760.0,1309.566523551941
46.75,12.25,2011,9.771048,9.462502,980.117181301117,0.3501864,2304094201.0,1357.442268371582
46.75,12.25,2012,9.465651,9.651011,984.9237606525421,0.34730822,2315889806.0,1372.932336807251
46.75,12.25,2013,9.626763,8.875242,814.9553475379944,0.33882043,2309036735.0,1465.8461375236511
46.75,12.25,2014,10.013489,8.183981,847.5404365062714,0.35636204,2133554007.0,1194.035376548767
46.75,12.25,2015,9.779673,10.083391,829.9586048126221,0.34155798,2305022974.0,1459.08278465271
46.75,12.25,2016,10.088157,9.465785,906.182147026062,0.34360474,2264746466.0,1351.698010444641
