year,lat,lon,yield_wheat_spring,temperature,precipitation,soil_water,solar_radiation,potential_evaporation,temperature_Mar,temperature_Apr,temperature_May,temperature_Jun,temperature_Jul,precipitation_Mar,precipitation_Apr,precipitation_May,precipitation_Jun,precipitation_Jul,soil_water_Mar,soil_water_Apr,soil_water_May,soil_water_Jun,soil_water_Jul,solar_radiation_Mar,solar_radiation_Apr,solar_radiation_May,solar_radiation_Jun,solar_radiation_Jul,potential_evaporation_Mar,potential_evaporation_Apr,potential_evaporation_May,potential_evaporation_Jun,potential_evaporation_Jul
1996,44.75,7.25,5.262283,9.58271180960088,561.8431622982025,0.4280895884909661,2133251435.5,664.946218252182,0.6511854,5.46093,10.466298,15.108078,16.272345,98.08651399612427,120.54545402526855,106.45657992362976,117.8486967086792,118.90591764450073,0.43286133,0.44858885,0.43723816,0.41508484,0.40691653,200756511.5,345639300.0,480914594.0,575890320.0,530050710.0,41.79433560371399,85.10148525238037,142.47375917434692,203.60020637512207,191.97643184661865
1997,44.75,7.25,4.4264617,10.971636270385941,507.3635471612215,0.40388212445514654,2487791839.0,837.749103307724,5.164144,7.272064,12.058556,14.176992,16.170483,6.386148288846016,33.06092977523804,73.31438684463501,246.69496536254883,147.9071168899536,0.40815735,0.3620087,0.3792792,0.44181395,0.4280243,408273689.0,512084940.0,545131900.0,450914580.0,571386730.0,115.9178421497345,172.1058225631714,201.21835947036743,152.99968242645264,195.50739669799805
1998,44.75,7.25,5.472527,10.787775056814057,593.913959145546,0.4187123083990384,2401020482.0,790.2868185043335,3.4037697,5.1293125,11.097498,15.71427,18.570414,24.20346176624298,181.25694751739502,165.27076625823975,127.51175880432129,95.67102479934692,0.41944027,0.4429962,0.42681032,0.42085633,0.38431093,366674448.0,361364190.0,515945152.0,550615560.0,606421132.0,99.64655685424805,107.66007900238037,161.39505672454834,190.62289237976074,230.962233543396
1999,44.75,7.25,5.1444426,10.63044912986506,751.0674901008606,0.4336431540694891,2276440448.0,725.1114592552185,2.6758094,6.092833,12.425919,14.588165,17.350813,76.54208517074585,109.30897235870361,282.9685697555542,157.0649814605713,125.18288135528564,0.43902284,0.4463684,0.44336182,0.4387268,0.40131038,315562330.0,380512290.0,460590064.0,539155560.0,580620204.0,79.37953996658325,112.21346139907837,142.1503448486328,180.9510040283203,210.41710901260376
2000,44.75,7.25,5.3729086,10.81305350197686,704.1991236209869,0.4243547620336994,2312836895.0,761.7669281959534,3.6754441,5.920846,12.437035,16.047894,15.995102,72.411128282547,229.2282772064209,119.06940603256226,160.3262758255005,123.1640362739563,0.4296814,0.453111,0.43249267,0.40234923,0.40435728,352929513.0,335396340.0,500270064.0,558063240.0,566177738.0,101.10108613967896,97.87658929824829,159.82221269607544,193.56688499450684,209.40015506744385
2001,44.75,7.25,4.4542036,10.919349312003142,696.3203053474426,0.42422275410758126,2290600640.0,757.5555691719055,4.172008,5.6703897,11.93893,15.400472,17.390179,145.61949157714844,82.62717962265015,210.60639190673828,76.607666015625,180.85957622528076,0.44609252,0.44283572,0.44244996,0.3690607,0.41949588,265713710.0,391137930.0,450204382.0,612595980.0,570948638.0,68.89866304397583,111.66719198226929,140.73135137557983,229.29539680480957,206.962965965271
2002,44.75,7.25,5.046392,10.6610247668098,891.2641990184784,0.43318646425515217,2197281284.0,689.7249562740326,4.2625437,5.852438,10.221499,16.472965,16.528044,75.66181254386902,115.3590989112854,283.12558364868164,244.89618301391602,172.22152090072632,0.4290741,0.4345654,0.4465649,0.42574158,0.42979065,327742168.0,352773570.0,439105824.0,536397180.0,541262542.0,91.63724446296692,103.35177898406982,130.49805736541748,178.29039573669434,185.94747972488403
2003,44.75,7.25,4.9710965,12.146752692515554,432.74944818019867,0.40546873406647077,2420331953.0,845.2214331626892,3.7086842,5.757927,12.804321,19.325363,19.162945,21.93773591518402,124.60693359375,73.77295255661011,121.6062068939209,90.82561922073364,0.41653138,0.4368762,0.41684085,0.38997743,0.36763123,344924321.0,331723680.0,540943428.0,595578120.0,607162404.0,93.2515001296997,97.53461837768555,184.106210231781,230.3193998336792,240.00970458984375
2004,44.75,7.25,5.1814284,9.802822164460725,536.4998753070831,0.4189060384931128,2258773802.0,722.4945704936981,1.0497081,5.2883096,9.38722,15.914968,17.425442,49.356176137924194,163.25345993041992,139.94705057144165,78.1562089920044,105.78697967529297,0.43591005,0.44602662,0.43505126,0.3991608,0.37861937,270075038.0,347656230.0,469371992.0,576780480.0,594890062.0,62.92847657203674,92.3786473274231,131.95860290527344,211.88788890838623,223.3409547805786
2005,44.75,7.25,5.9697485,10.771074669033874,547.3652310371399,0.42197735052482754,2325177116.0,776.8007254600525,1.5121546,5.8602843,12.292463,16.240225,17.968258,51.97659492492676,174.76673126220703,107.85380697250366,119.15951013565063,93.6085877418518,0.43879575,0.4518506,0.4153351,0.41990843,0.3848938,284759552.0,349525710.0,533152694.0,565002420.0,592736740.0,72.43688583374023,99.91466760635376,181.23938369750977,195.33130645751953,227.8784818649292
2006,44.75,7.25,6.045586,11.320921652457294,435.7093665599823,0.410636319249284,2362651639.0,803.7257933616638,1.9623474,7.332877,11.848282,15.854055,19.62463,69.35242462158203,80.97594738006592,92.3091950416565,89.06235694885254,104.00944256782532,0.43385378,0.44689393,0.42428103,0.38348693,0.36495975,265862045.0,409272150.0,494757458.0,581035560.0,611724426.0,64.10317611694336,116.4740538597107,167.83615922927856,211.53881549835205,243.77358865737915
2007,44.75,7.25,5.068432,11.605228498870252,574.0139095783234,0.4139055703200546,2494030658.0,861.0304727554321,3.7400208,9.081874,12.243475,15.113996,17.878565,87.27540826797485,71.00760698318481,205.56401681900024,156.59793376922607,53.56894373893738,0.4307074,0.4288733,0.43123537,0.43675417,0.3431775,361068966.0,461071020.0,520772844.0,507734280.0,643383548.0,109.3204574584961,142.5363063812256,175.5608377456665,170.9276819229126,262.68518924713135
2008,44.75,7.25,5.1945677,10.527727864147012,819.778870344162,0.4400906108952815,2170402412.0,692.0851566791534,3.39906,5.915721,11.024901,14.930389,17.361814,66.14726138114929,146.4041519165039,303.1750545501709,155.98138332366943,148.07101917266846,0.43994325,0.4412097,0.4539148,0.438172,0.4271875,308017922.0,363056160.0,418114918.0,500146560.0,581066852.0,91.64983868598938,111.51325464248657,126.68944311141968,158.56121063232422,203.6714096069336
2009,44.75,7.25,5.5351686,11.113142876843222,759.8668682575226,0.42454638395434113,2250721247.0,733.2161321640015,2.6731973,6.086562,12.919126,15.831815,18.045082,128.02234649658203,308.3482360839844,108.92587542533875,122.38431930541992,92.18609094619751,0.437323,0.45598754,0.43214846,0.4163971,0.38162717,255660627.0,301584960.0,500987280.0,589414380.0,603074000.0,63.61302137374878,77.5241231918335,154.95031785964966,211.68861865997314,225.4400510787964
2010,44.75,7.25,5.12158,9.955511847742242,894.159152507782,0.4350194833637063,2152729139.0,665.5527696609497,0.70186895,5.717135,9.867122,14.7391205,18.769901,133.99806880950928,83.76593828201294,227.45678234100342,312.037296295166,136.90106678009033,0.43769163,0.44640747,0.43801332,0.437735,0.41570497,221757260.0,364902180.0,452861795.0,515400060.0,597807844.0,47.65925979614258,96.10706806182861,140.97909688949585,166.76416397094727,214.0431809425354
2011,44.75,7.25,5.6836677,10.937634084738937,813.2096247673035,0.4261848153242099,2308043563.5,747.1164308786392,2.235785,8.695225,13.018857,15.036672,15.761523,206.21004724502563,42.59175181388855,109.52494359016418,245.81780433654785,209.06507778167725,0.43844667,0.4066907,0.40089354,0.44248047,0.44230953,248739737.5,443610720.0,584115516.0,495294330.0,536283260.0,58.417309403419495,135.51708698272705,209.6374053955078,159.1757583618164,184.36887073516846
2012,44.75,7.25,6.0300965,11.338618914286295,701.9064102172852,0.4339544944513857,2303891722.0,755.0803503990173,5.3331137,5.9292984,11.148003,16.407974,17.863739,70.66761922836304,204.48094367980957,157.78911781311035,115.8298659324646,153.1388635635376,0.44079956,0.45194274,0.44183105,0.4210144,0.41434756,357259686.0,330975270.0,510144184.0,524984820.0,580527762.0,103.6535153388977,95.2342700958252,161.54107284545898,179.2100715637207,215.44142055511475
2013,44.75,7.25,5.077539,9.648937937091379,938.3363947868347,0.43556464088508506,2131011532.5,657.7560867071152,0.66406995,6.3989725,8.858219,14.233716,18.13277,182.2987470626831,210.70285320281982,261.1541929244995,146.28499031066895,137.89561128616333,0.43746644,0.4505188,0.4507495,0.42633238,0.41294068,208982826.5,301012170.0,476941014.0,554425080.0,589650442.0,47.361865401268005,74.16965246200562,141.18895626068115,182.5924301147461,212.4431824684143
2014,44.75,7.25,5.3688717,10.54733923369763,779.1842641830444,0.4356837331079969,2252054615.0,705.4157440662384,3.8011608,7.469098,10.37137,15.212337,15.933916,76.77661561965942,102.9697036743164,134.17162370681763,177.86029815673828,287.4060230255127,0.4316431,0.43583742,0.43020326,0.436344,0.44441715,292302565.0,387580980.0,521694412.0,522994980.0,527481678.0,75.3782651424408,110.26391744613647,169.74059200286865,175.6570529937744,174.37591648101807
2015,44.75,7.25,5.236316,11.997177314134984,756.9221601486206,0.42970388309628355,2286249526.5,740.7337880134583,3.4661927,7.5796967,12.523715,15.985878,20.416573,160.46790313720703,128.8615894317627,169.18709659576416,180.42726516723633,117.97830581665039,0.43936157,0.4398303,0.43967527,0.4275,0.40240782,256254385.5,415552260.0,495447797.0,541543080.0,577452004.0,63.27599287033081,122.37771034240723,162.26265382766724,177.12730407714844,215.69012689590454
2016,44.75,7.25,5.4254127,10.708630035905276,704.2743039131165,0.43465971810365817,2331034345.0,754.7569379806519,1.730326,7.741876,10.3865185,15.2193775,18.514858,96.51208829879761,121.01576328277588,174.40830373764038,168.5648488998413,143.77329969406128,0.44515318,0.44192076,0.43658385,0.4332165,0.41661197,263990420.0,394769820.0,517040909.0,564795540.0,590437656.0,68.54021549224854,118.07852268218994,165.09426975250244,187.87349224090576,215.17043781280518
1982,44.75,7.75,3.4071326,14.202144921994677,319.96044516563416,0.35383080929712535,2237371884.0,738.9507856369019,5.030099,9.181422,14.480199,19.846886,22.492249,70.02656292915344,106.42963886260986,41.96277594566345,43.343496322631836,58.19797110557556,0.41358763,0.41185856,0.36620116,0.30036315,0.27729064,339420798.0,385224900.0,498218546.0,516513720.0,497993920.0,89.72888708114624,107.10155010223389,155.70499563217163,190.2421474456787,196.1732053756714
1983,44.75,7.75,3.3284924,14.260280076195212,639.0306366682053,0.3872122723682254,2106279574.0,662.1963424682617,6.63349,9.698422,13.653684,17.918407,23.368244,164.50374555587769,155.04867553710938,147.60070180892944,151.5578842163086,20.319629549980164,0.42101565,0.41433167,0.4093793,0.3815338,0.31049258,306178382.0,323952480.0,411130370.0,488032950.0,576985392.0,76.48975706100464,95.78217029571533,125.42712354660034,156.2263298034668,208.2709617614746
1984,44.75,7.75,3.9248576,12.577029779845594,560.1916642189026,0.37188776275690866,2187533674.0,692.6260528564453,4.2135854,8.757014,10.848909,17.242739,21.850182,68.57224798202515,111.67938709259033,291.04971504211426,77.1884036064148,11.701910495758057,0.42361206,0.4134985,0.42911133,0.36014098,0.2340393,312477985.0,426109740.0,370405763.0,497661690.0,580878496.0,73.44288635253906,119.41310405731201,106.98146486282349,159.07525062561035,233.7133469581604
1985,44.75,7.75,3.784706,13.800261541129716,496.787304520607,0.3681619671824711,2132766768.0,688.2028954029083,5.048732,10.625701,13.212344,17.663595,22.473154,173.02661991119385,37.82331347465515,187.24515771865845,64.57494735717773,34.117266058921814,0.4282941,0.3648828,0.40148377,0.3600928,0.2856903,276496347.0,451054860.0,393048535.0,482281980.0,529885046.0,68.85117602348328,140.28804302215576,120.30210256576538,158.45500946044922,200.3065643310547
1986,44.75,7.75,3.2832844,13.856170676112955,637.1956597566605,0.38658807460778677,2082381628.0,645.1170004606247,4.8922276,9.01074,16.319576,18.29771,20.74757,69.55605340003967,292.5595951080322,108.10098338127136,117.07006216049194,49.908965706825256,0.4315155,0.4277319,0.38739684,0.37396666,0.31324953,283877912.0,289855620.0,446460512.0,521436480.0,540751104.0,57.28354108333588,83.02758693695068,139.07293462753296,169.9945878982544,195.73834991455078
1987,44.75,7.75,4.5265384,13.287713072658365,299.5636924505234,0.35021816924506544,2304291294.0,743.2265291213989,3.1818395,10.506395,13.269473,17.582478,21.9472,36.863161444664,89.5860242843628,62.580856800079346,53.55347514152527,56.98017477989197,0.42063966,0.3778314,0.34602112,0.32417116,0.28247803,311085899.0,443974950.0,518301555.0,511659360.0,519269530.0,70.30676221847534,127.39744663238525,165.13426971435547,178.3150577545166,202.07299280166626
1988,44.75,7.75,3.153038,14.23212712107141,575.0413428544998,0.39086394411286496,2138702416.0,676.0139660835266,6.817108,10.491969,14.639549,17.272696,21.916746,85.02271270751953,133.3225965499878,170.71343660354614,146.44600868225098,39.53658831119537,0.35766846,0.42523375,0.42229614,0.41239747,0.33852723,399560674.0,340998660.0,385373214.0,480902310.0,531867558.0,120.55050587654114,97.24725723266602,115.73880314826965,147.9997730255127,194.4776268005371
1989,44.75,7.75,3.1393,14.79222470950457,425.5458944439888,0.35238702273836325,2338546942.0,756.1137871742249,9.189562,9.35941,15.453127,18.062378,21.826883,29.472935676574707,262.0701599121094,26.139733016490936,48.92894983291626,58.93411600589752,0.37594056,0.42219973,0.3431427,0.316037,0.30569458,368819090.0,346841040.0,557468784.0,521027400.0,544390628.0,99.62927675247192,99.86291885375977,175.9134316444397,179.11442756652832,201.59373235702515
1990,44.75,7.75,3.070872,15.053053562937219,443.54501312971115,0.35402048569099576,2321564481.0,765.6726968288422,9.321373,9.473585,15.626617,18.46988,22.30405,47.508480191230774,187.3371934890747,119.47213292121887,64.20619010925293,25.02101641893387,0.34732544,0.4130536,0.37593567,0.36908507,0.26709288,385574931.0,399344970.0,478283376.0,466644240.0,591716964.0,114.78301692008972,115.40355205535889,149.16945123672485,155.6193208694458,230.6973557472229
1991,44.75,7.75,4.5679693,14.181325214361054,558.0140188336372,0.34944992614727394,2351210074.0,779.5046048164368,8.433236,8.448573,11.979381,18.382391,23.613636,212.1889772415161,118.47343683242798,159.33643341064453,47.880728244781494,20.13444310426712,0.4232666,0.4124042,0.38415098,0.31209898,0.21615478,275917670.0,432067290.0,514111378.0,519239700.0,609874036.0,70.54939317703247,115.67241668701172,154.07095432281494,186.65199279785156,252.55984783172607
1992,44.75,7.75,4.92053,14.08857302572213,595.3983976840973,0.3893847075942295,2190349809.0,661.7186887264252,7.7405014,10.321449,15.369931,16.419638,20.545021,57.75900626182556,110.48313617706299,83.13544178009033,252.45420455932617,91.56660890579224,0.3762732,0.39821473,0.37095827,0.41903076,0.38368773,356290037.0,393936150.0,462315214.0,452201610.0,525606798.0,92.61298632621765,112.18567371368408,148.69740438461304,138.11143398284912,170.11119031906128
1993,44.75,7.75,4.7133727,13.976565364139532,542.2003674507141,0.3756166745245067,2236963141.0,707.6863374710083,4.636027,10.133053,15.180601,19.441465,20.543983,122.84694862365723,229.85323905944824,70.7099621295929,69.71395254135132,49.07626509666443,0.42613038,0.41485047,0.39671752,0.33368164,0.30661622,317395763.0,350728500.0,489040376.0,524300760.0,555497742.0,65.61924266815186,101.06687307357788,147.24630451202393,183.09166431427002,210.66225290298462
1994,44.75,7.75,3.795608,15.353413600547642,443.2083001434803,0.3620445679605397,2320515627.0,756.0272603034973,10.250686,9.596945,15.124974,18.632986,23.081577,15.311207681894302,134.93974685668945,138.1675844192505,121.58942699432373,33.20033419132233,0.36375552,0.3605078,0.40024477,0.3743646,0.311698,390420355.0,436847700.0,386265642.0,531180180.0,575801750.0,104.42415761947632,136.16031646728516,122.71569967269897,180.39728164672852,212.32980489730835
1995,44.75,7.75,3.2574487,14.328477753533257,472.8340625464916,0.35716957185003495,2392442218.0,781.2297604084015,5.7982826,11.5553055,14.442441,16.934246,22.906713,13.970619529485703,174.6525478363037,157.24945831298828,93.74707460403442,33.214362263679504,0.36911133,0.33438843,0.3962024,0.3940845,0.29251713,419185162.0,434977050.0,470725762.0,515888040.0,551666204.0,120.49547266960144,139.16144371032715,147.93620777130127,162.25148677825928,211.38514947891235
1996,44.75,7.75,3.9536228,14.056028070013507,360.0851218700409,0.36317288154870075,2218448311.0,739.653701543808,4.91767,10.286321,14.667157,19.512062,20.951328,90.7456488609314,104.80133056640625,69.7838876247406,48.33589553833008,46.41835927963257,0.4309051,0.40354615,0.39501467,0.31089294,0.27512145,242207743.0,396662580.0,487180066.0,573562020.0,518835902.0,54.63482594490051,112.3323655128479,151.70678806304932,210.201416015625,210.77830600738525
1997,44.75,7.75,3.2417698,15.35937942554748,280.0087792426348,0.30466949199539384,2520346620.0,900.90394115448,9.914457,11.381987,16.701447,18.138866,20.621498,5.868733778595924,13.79689246416092,27.606725335121155,182.9603147506714,49.77611291408539,0.32018617,0.23736694,0.2493445,0.3816138,0.33514708,454519210.0,541183680.0,539157704.0,425938320.0,559547706.0,137.07119226455688,191.9092082977295,221.25902032852173,147.71896362304688,202.945556640625
