year,lat,lon,yield_soybean,temperature,precipitation,soil_water,solar_radiation,potential_evaporation
1984,46.25,11.75,3.7091687,10.629625,914.635999917984,0.34731138,2161815079.0,1335.0352544784546
1985,46.25,11.75,5.2430167,12.292475,876.8596398830414,0.34061438,2307562325.0,1477.6752924919128
1986,46.25,11.75,5.640482,12.52141,848.9150032997131,0.3459828,2326200166.0,1451.8482570648193
1987,46.25,11.75,5.2501936,12.208919,978.7787871360779,0.34543222,2272293109.0,1415.2600297927856
1988,46.25,11.75,4.953694,12.235209,941.2450881004333,0.3459574,2312186172.0,1388.4462532997131
1989,46.25,11.75,5.081704,11.557737,930.7869029045105,0.34572828,2301527849.0,1393.636643409729
1990,46.25,11.75,5.566471,12.255819,831.7355289459229,0.3400265,2417791645.0,1550.190058708191
1991,46.25,11.75,6.0230684,12.257481,891.3655295372009,0.33825928,2314899897.0,1512.94882106781
1992,46.25,11.75,4.6765437,12.948633,791.7537617683411,0.33781382,2373234732.0,1506.5723581314087
1993,46.25,11.75,4.6617312,12.436931,862.4947738647461,0.34026113,2389620010.0,1523.5734748840332
1994,46.25,11.75,5.0840745,13.4514675,927.6121077537537,0.34272423,2397234069.0,1587.5395183563232
1995,46.25,11.75,6.326975,11.756454,1012.8979153633118,0.350907,2363805961.0,1462.3262376785278
1996,46.25,11.75,6.438337,11.495721,1013.8403835296631,0.34701234,2383849273.0,1464.1123418807983
1997,46.25,11.75,6.251259,12.620021,980.7678060531616,0.34625107,2379597322.0,1497.4808568954468
1998,46.25,11.75,5.015914,12.782938,994.603521823883,0.34565127,2423886351.0,1562.1925134658813
1999,46.25,11.75,5.5944514,12.957155,1026.4255414009094,0.35131848,2273479788.0,1377.7477140426636
2000,46.25,11.75,5.5263314,12.8209,878.1066570281982,0.33667067,2505280861.0,1603.2160158157349
2001,46.25,11.75,6.4444127,12.296835,854.8677463531494,0.3436758,2410543700.0,1555.496494293213
2002,46.25,11.75,6.110011,12.212822,1128.225214958191,0.3515138,2320311206.0,1368.4276452064514
2003,46.25,11.75,4.8902273,14.325073,707.5503687858582,0.32624903,2670115808.0,1893.9089794158936
2004,46.25,11.75,5.5569687,12.053797,910.6188654899597,0.34512684,2424354714.0,1552.6582708358765
2005,46.25,11.75,6.0140514,12.461987,921.6966423988342,0.3473262,2428477791.0,1554.3375730514526
2006,46.25,11.75,5.444218,12.7248,805.7469358444214,0.33796218,2468025345.0,1608.9169702529907
2007,46.25,11.75,5.172387,12.368395,1005.0797548294067,0.34206408,2423852510.0,1524.3301486968994
2008,46.25,11.75,5.3393736,12.289061,1008.1471571922302,0.35325807,2401880962.0,1429.3713684082031
2009,46.25,11.75,5.8440266,13.16308,866.8023352622986,0.34630838,2435713486.0,1549.110421180725
2010,46.25,11.75,5.350181,12.294828,1084.8500442504883,0.34885222,2345328397.0,1466.6250114440918
2011,46.25,11.75,5.3366885,13.196393,1059.2684621810913,0.34783936,2477699973.0,1566.3652429580688
2012,46.25,11.75,4.9136715,13.255762,987.7971639633179,0.34436,2451393372.0,1547.797043800354
2013,46.25,11.75,5.593319,12.464148,1045.1048521995544,0.34571716,2433812432.0,1557.9460921287537
2014,46.25,11.75,5.9608736,11.815888,1090.3994545936584,0.3579402,2283774233.0,1335.4013977050781
2015,46.25,11.75,5.553858,13.663922,986.0917754173279,0.34695166,2408918693.0,1564.7341899871826
2016,46.25,11.75,5.7113543,12.98927,1078.1663479804993,0.34948853,2421764098.0,1521.2248220443726
1982,46.25,12.25,5.0768065,14.431292,865.1919283866882,0.38249636,2243628449.0,1072.5168118476868
1983,46.25,12.25,4.945827,14.3037,774.1836969852448,0.37138307,2391545764.0,1195.7729606628418
1984,46.25,12.25,4.0078874,12.098516,995.4443368911743,0.39079028,2148333688.0,964.2383298873901
1985,46.25,12.25,5.2924285,13.765927,847.7436099052429,0.37594897,2330386252.0,1127.8998045921326
1986,46.25,12.25,5.4437795,14.007207,826.9458413124084,0.38265198,2367346799.0,1128.671546459198
1987,46.25,12.25,4.831297,13.666278,935.758749961853,0.38474107,2293156376.0,1069.7175588607788
1988,46.25,12.25,4.8266473,13.941772,919.6923937797546,0.38014585,2307444572.0,1093.0979971885681
1989,46.25,12.25,5.4216857,13.303003,912.0669288635254,0.38756838,2307423506.0,1080.858937740326
1990,46.25,12.25,5.711929,13.722288,784.6611807346344,0.37488586,2396210836.0,1183.798629283905
1991,46.25,12.25,6.372409,13.797808,869.8710014820099,0.3713922,2343777688.0,1177.9345216751099
1992,46.25,12.25,4.7861657,14.49882,681.4661340713501,0.36961204,2399856211.0,1193.9526891708374
1993,46.25,12.25,4.7804155,14.02815,809.5953514575958,0.37454492,2369985194.0,1198.5425262451172
1994,46.25,12.25,5.3545613,14.986765,881.0476050376892,0.37415394,2376078266.0,1211.9684953689575
1995,46.25,12.25,5.9477415,13.318392,978.2292227745056,0.3841935,2352363378.0,1120.1994915008545
1996,46.25,12.25,6.5892086,13.066409,993.9523301124573,0.3855934,2361220550.0,1136.685317516327
1997,46.25,12.25,6.5403466,14.059662,950.76793384552,0.3864541,2378612754.0,1146.2614178657532
1998,46.25,12.25,5.0997086,14.357971,958.6963229179382,0.37578887,2425235557.0,1220.6114678382874
1999,46.25,12.25,5.6468763,14.57442,954.6548705101013,0.38392004,2281747659.0,1094.8221235275269
2000,46.25,12.25,5.8035126,14.507399,845.726345539093,0.36933106,2487212564.0,1246.5931630134583
2001,46.25,12.25,6.5830164,14.085991,789.9766888618469,0.37392673,2407347360.0,1234.8793563842773
2002,46.25,12.25,6.0317845,14.04487,1094.6212697029114,0.38698024,2296775988.0,1082.3058700561523
2003,46.25,12.25,5.1609683,16.05751,608.796549320221,0.35083666,2651168489.0,1473.1806497573853
2004,46.25,12.25,5.786715,13.662577,973.1895818710327,0.3858899,2449752230.0,1167.6748185157776
2005,46.25,12.25,6.0881834,14.106392,923.9608135223389,0.38625535,2402881035.0,1185.8547887802124
2006,46.25,12.25,5.5473304,14.402504,766.6057205200195,0.36908484,2476227451.0,1245.8758616447449
2007,46.25,12.25,5.487742,14.133177,899.8492150306702,0.37691438,2405201565.0,1185.9610433578491
2008,46.25,12.25,5.6144347,14.04614,960.7980642318726,0.38869277,2396884984.0,1112.4697170257568
2009,46.25,12.25,6.2854223,14.933172,838.8671438694,0.37893716,2464868337.0,1210.9436807632446
2010,46.25,12.25,5.547042,14.092453,1068.9336810112,0.3871084,2331217505.0,1140.146701335907
2011,46.25,12.25,5.555851,15.022876,955.516035079956,0.37643614,2481431500.0,1264.7664337158203
2012,46.25,12.25,5.0632563,15.049292,962.2883906364441,0.3758944,2422209896.0,1225.3400182724
2013,46.25,12.25,5.835182,14.298445,937.7312669754028,0.37443984,2438100684.0,1252.7266540527344
2014,46.25,12.25,5.870821,13.696482,1023.6824173927307,0.3923385,2303840003.0,1093.1653323173523
2015,46.25,12.25,5.7476177,15.374392,898.8924946784973,0.37916064,2391661757.0,1234.1299815177917
2016,46.25,12.25,5.991583,14.767848,939.628053188324,0.37761635,2439505219.0,1214.2964906692505
